# Tue Jul 14 2015 14:40:26 GMT+0200
# ---------------------------------------------
# Intuitive Colormap for NDVI mapping. Not suited for grayscale print or colorblind people though...
# The value "mode" is the maximum value of the color intensity, e.g. 1 or 255
mode = 1
0	0	0
0.006299213	0.006299213	0.006299213
0.012598425	0.012598425	0.012598425
0.018897638	0.018897638	0.018897638
0.02519685	0.02519685	0.02519685
0.031496063	0.031496063	0.031496063
0.037795275	0.037795275	0.037795275
0.044094488	0.044094488	0.044094488
0.050393701	0.050393701	0.050393701
0.056692913	0.056692913	0.056692913
0.062992126	0.062992126	0.062992126
0.069291338	0.069291338	0.069291338
0.075590551	0.075590551	0.075590551
0.081889763	0.081889763	0.081889763
0.088188976	0.088188976	0.088188976
0.094488189	0.094488189	0.094488189
0.100787401	0.100787401	0.100787401
0.107086614	0.107086614	0.107086614
0.113385826	0.113385826	0.113385826
0.119685039	0.119685039	0.119685039
0.125984251	0.125984251	0.125984251
0.132283464	0.132283464	0.132283464
0.138582677	0.138582677	0.138582677
0.144881889	0.144881889	0.144881889
0.151181102	0.151181102	0.151181102
0.157480314	0.157480314	0.157480314
0.163779527	0.163779527	0.163779527
0.17007874	0.17007874	0.17007874
0.176377952	0.176377952	0.176377952
0.182677165	0.182677165	0.182677165
0.188976377	0.188976377	0.188976377
0.19527559	0.19527559	0.19527559
0.201574802	0.201574802	0.201574802
0.207874015	0.207874015	0.207874015
0.214173228	0.214173228	0.214173228
0.22047244	0.22047244	0.22047244
0.226771653	0.226771653	0.226771653
0.233070865	0.233070865	0.233070865
0.239370078	0.239370078	0.239370078
0.24566929	0.24566929	0.24566929
0.251968503	0.251968503	0.251968503
0.25826773	0.25826773	0.25826773
0.264566928	0.264566928	0.264566928
0.270866156	0.270866156	0.270866156
0.277165353	0.277165353	0.277165353
0.283464581	0.283464581	0.283464581
0.289763778	0.289763778	0.289763778
0.296063006	0.296063006	0.296063006
0.302362204	0.302362204	0.302362204
0.308661431	0.308661431	0.308661431
0.314960629	0.314960629	0.314960629
0.321259856	0.321259856	0.321259856
0.327559054	0.327559054	0.327559054
0.333858281	0.333858281	0.333858281
0.340157479	0.340157479	0.340157479
0.346456707	0.346456707	0.346456707
0.352755904	0.352755904	0.352755904
0.359055132	0.359055132	0.359055132
0.365354329	0.365354329	0.365354329
0.371653557	0.371653557	0.371653557
0.377952754	0.377952754	0.377952754
0.384251982	0.384251982	0.384251982
0.39055118	0.39055118	0.39055118
0.396850407	0.396850407	0.396850407
0.403149605	0.403149605	0.403149605
0.409448832	0.409448832	0.409448832
0.41574803	0.41574803	0.41574803
0.422047257	0.422047257	0.422047257
0.428346455	0.428346455	0.428346455
0.434645683	0.434645683	0.434645683
0.44094488	0.44094488	0.44094488
0.447244108	0.447244108	0.447244108
0.453543305	0.453543305	0.453543305
0.459842533	0.459842533	0.459842533
0.466141731	0.466141731	0.466141731
0.472440958	0.472440958	0.472440958
0.478740156	0.478740156	0.478740156
0.485039383	0.485039383	0.485039383
0.491338581	0.491338581	0.491338581
0.497637808	0.497637808	0.497637808
0.503937006	0.503937006	0.503937006
0.510236204	0.510236204	0.510236204
0.516535461	0.516535461	0.516535461
0.522834659	0.522834659	0.522834659
0.529133856	0.529133856	0.529133856
0.535433054	0.535433054	0.535433054
0.541732311	0.541732311	0.541732311
0.548031509	0.548031509	0.548031509
0.554330707	0.554330707	0.554330707
0.560629904	0.560629904	0.560629904
0.566929162	0.566929162	0.566929162
0.573228359	0.573228359	0.573228359
0.579527557	0.579527557	0.579527557
0.585826755	0.585826755	0.585826755
0.592126012	0.592126012	0.592126012
0.59842521	0.59842521	0.59842521
0.604724407	0.604724407	0.604724407
0.611023605	0.611023605	0.611023605
0.617322862	0.617322862	0.617322862
0.62362206	0.62362206	0.62362206
0.629921257	0.629921257	0.629921257
0.636220455	0.636220455	0.636220455
0.642519712	0.642519712	0.642519712
0.64881891	0.64881891	0.64881891
0.655118108	0.655118108	0.655118108
0.661417305	0.661417305	0.661417305
0.667716563	0.667716563	0.667716563
0.67401576	0.67401576	0.67401576
0.680314958	0.680314958	0.680314958
0.686614156	0.686614156	0.686614156
0.692913413	0.692913413	0.692913413
0.699212611	0.699212611	0.699212611
0.705511808	0.705511808	0.705511808
0.711811006	0.711811006	0.711811006
0.718110263	0.718110263	0.718110263
0.724409461	0.724409461	0.724409461
0.730708659	0.730708659	0.730708659
0.737007856	0.737007856	0.737007856
0.743307114	0.743307114	0.743307114
0.749606311	0.749606311	0.749606311
0.755905509	0.755905509	0.755905509
0.762204707	0.762204707	0.762204707
0.768503964	0.768503964	0.768503964
0.774803162	0.774803162	0.774803162
0.781102359	0.781102359	0.781102359
0.787401557	0.787401557	0.787401557
0.787401557	0.787401557	0.787401557
0.768627465	0.368627459	0.168627456
0.768627465	0.368627459	0.168627456
0.768929541	0.369346976	0.16918768
0.769231617	0.370066464	0.169747904
0.769533694	0.370785981	0.170308128
0.76983577	0.371505469	0.170868352
0.770137846	0.372224987	0.171428576
0.770439982	0.372944474	0.1719888
0.770742059	0.373663992	0.172549024
0.771044135	0.374383479	0.173109248
0.771346211	0.375102997	0.173669472
0.771648288	0.375822484	0.174229696
0.771950364	0.376542002	0.17478992
0.77225244	0.37726149	0.175350145
0.772554517	0.377981007	0.175910369
0.772856593	0.378700495	0.176470593
0.773158669	0.379420012	0.177030817
0.773460805	0.3801395	0.177591041
0.773762882	0.380859017	0.178151265
0.774064958	0.381578505	0.178711489
0.774367034	0.382298023	0.179271713
0.774669111	0.38301751	0.179831937
0.774971187	0.383737028	0.180392161
0.780972838	0.400119334	0.194455713
0.786974549	0.416501611	0.20851928
0.792976201	0.432883918	0.222582832
0.798977852	0.449266195	0.236646384
0.804979563	0.465648502	0.250709951
0.810981214	0.482030779	0.264773518
0.816982865	0.498413086	0.278837055
0.822984517	0.514795363	0.292900622
0.828986228	0.53117764	0.306964189
0.834987879	0.547559977	0.321027726
0.84098953	0.563942254	0.335091293
0.846991241	0.580324531	0.34915486
0.852992892	0.596706867	0.363218397
0.858994544	0.613089144	0.377281964
0.864996254	0.629471421	0.391345531
0.870997906	0.645853698	0.405409068
0.876999557	0.662236035	0.419472635
0.883001268	0.678618312	0.433536202
0.889002919	0.695000589	0.447599739
0.89500457	0.711382926	0.461663306
0.901006281	0.727765203	0.475726873
0.907007933	0.74414748	0.48979041
0.913009584	0.760529757	0.503853977
0.919011235	0.776912093	0.517917514
0.925012946	0.79329437	0.531981111
0.931014597	0.809676647	0.546044648
0.937016249	0.826058924	0.560108185
